living place,home idenitfier,geographic area,geographic region,correlative,self represented municipalities,strata,municipality idenitfier,self-reporesented municipality,northzone,department code,municipality code,canton code,monthly per capita
Vivienda en muestra,264052.0,Urbano,5.0,5341.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,75.0
Vivienda en muestra,263271.0,Urbano,5.0,5341.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,217.92
Vivienda en muestra,263330.0,Urbano,5.0,5341.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,615.0
Vivienda en muestra,263207.0,Urbano,5.0,5341.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,400.0
Vivienda en muestra,265397.0,Urbano,5.0,5357.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,472.78
Vivienda en muestra,266195.0,Urbano,5.0,5357.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,210.0
Vivienda en muestra,264993.0,Urbano,5.0,5357.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,168.0
Vivienda en muestra,265055.0,Urbano,5.0,5357.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,191.5
Vivienda en muestra,264928.0,Urbano,5.0,5357.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,81.94
Vivienda en muestra,264626.0,Urbano,5.0,5357.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,172.09
Vivienda en muestra,264521.0,Urbano,5.0,5357.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,0.0
Vivienda en muestra,265544.0,Urbano,5.0,5357.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,271.34
Vivienda en muestra,266158.0,Urbano,5.0,5357.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,138.97
Vivienda en muestra,265903.0,Urbano,5.0,5357.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,252.13
Vivienda en muestra,266163.0,Urbano,5.0,5360.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,100.0
Vivienda en muestra,265132.0,Urbano,5.0,5360.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,83.49
Vivienda en muestra,265393.0,Urbano,5.0,5360.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,1500.0
Vivienda en muestra,265614.0,Urbano,5.0,5360.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,50.0
Vivienda extra,266340.0,Urbano,5.0,5360.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,527.0
Vivienda en muestra,264964.0,Urbano,5.0,5360.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,177.71
Vivienda en muestra,265743.0,Urbano,5.0,5360.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,130.45
Vivienda en muestra,265815.0,Urbano,5.0,5360.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,171.9
Vivienda en muestra,265525.0,Urbano,5.0,5360.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,94.0
Vivienda en muestra,265526.0,Urbano,5.0,5360.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,326.05
Vivienda en muestra,264861.0,Urbano,5.0,5360.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,197.11
Vivienda en muestra,266341.0,Urbano,5.0,5360.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,266.67
Vivienda en muestra,272588.0,Urbano,5.0,5374.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,442.09
Vivienda en muestra,273829.0,Urbano,5.0,5374.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,175.0
Vivienda en muestra,272759.0,Urbano,5.0,5374.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,196.5
Vivienda en muestra,274226.0,Urbano,5.0,5374.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,93.89
Vivienda en muestra,273142.0,Urbano,5.0,5374.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,175.0
Vivienda en muestra,273225.0,Urbano,5.0,5374.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,33.33
Vivienda en muestra,274023.0,Urbano,5.0,5374.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,109.58
Vivienda en muestra,274113.0,Urbano,5.0,5374.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,123.2
Vivienda en muestra,273933.0,Urbano,5.0,5374.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,525.0
Vivienda en muestra,272632.0,Urbano,5.0,5374.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,743.75
Vivienda en muestra,274347.0,Urbano,5.0,5374.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,191.9
Vivienda en muestra,272576.0,Urbano,5.0,5374.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,152.86
Vivienda en muestra,252162.0,Urbano,5.0,5376.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,172.92
Vivienda en muestra,252217.0,Urbano,5.0,5376.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,473.6
Vivienda en muestra,251927.0,Urbano,5.0,5376.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,0.0
Vivienda en muestra,253022.0,Urbano,5.0,5376.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,324.34
Vivienda en muestra,252391.0,Urbano,5.0,5376.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,69.79
Vivienda en muestra,252628.0,Urbano,5.0,5376.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,294.8
Vivienda en muestra,252221.0,Urbano,5.0,5376.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,184.17
Vivienda en muestra,252125.0,Urbano,5.0,5376.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,189.5
Vivienda en muestra,252028.0,Urbano,5.0,5376.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,86.04
Vivienda en muestra,253450.0,Urbano,5.0,5376.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,225.0
Vivienda en muestra,253334.0,Urbano,5.0,5376.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,225.0
Vivienda en muestra,254595.0,Urbano,5.0,5383.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,186.25
Vivienda en muestra,253542.0,Urbano,5.0,5383.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,93.75
Vivienda en muestra,254905.0,Urbano,5.0,5383.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,441.67
Vivienda en muestra,255232.0,Urbano,5.0,5383.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,640.0
Vivienda en muestra,254162.0,Urbano,5.0,5383.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,112.22
Vivienda en muestra,254100.0,Urbano,5.0,5383.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,161.17
Vivienda en muestra,254184.0,Urbano,5.0,5383.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,284.58
Vivienda en muestra,254640.0,Urbano,5.0,5383.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,300.0
Vivienda en muestra,254300.0,Urbano,5.0,5383.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,125.0
Vivienda en muestra,253586.0,Urbano,5.0,5386.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,123.33
Vivienda en muestra,254713.0,Urbano,5.0,5386.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,471.0
Vivienda en muestra,253845.0,Urbano,5.0,5386.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,350.0
Vivienda en muestra,255211.0,Urbano,5.0,5386.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,147.22
Vivienda en muestra,254548.0,Urbano,5.0,5386.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,186.11
Vivienda en muestra,254685.0,Urbano,5.0,5386.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,165.0
Vivienda en muestra,255086.0,Urbano,5.0,5386.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,280.0
Vivienda en muestra,272933.0,Urbano,5.0,5388.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,297.5
Vivienda en muestra,273475.0,Urbano,5.0,5388.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,289.7
Vivienda en muestra,273654.0,Urbano,5.0,5388.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,179.79
Vivienda en muestra,274225.0,Urbano,5.0,5388.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,154.79
Vivienda en muestra,273342.0,Urbano,5.0,5388.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,449.0
Vivienda extra,274578.0,Urbano,5.0,5388.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,104.5
Vivienda en muestra,274086.0,Urbano,5.0,5388.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,248.5
Vivienda en muestra,273229.0,Urbano,5.0,5388.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,225.0
Vivienda en muestra,274095.0,Urbano,5.0,5388.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,220.0
Vivienda en muestra,273463.0,Urbano,5.0,5388.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,134.7
Vivienda en muestra,267987.0,Urbano,5.0,5391.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,300.0
Vivienda en muestra,267857.0,Urbano,5.0,5391.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,591.67
Vivienda en muestra,267800.0,Urbano,5.0,5391.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,378.54
Vivienda en muestra,267454.0,Urbano,5.0,5391.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,318.33
Vivienda en muestra,266851.0,Urbano,5.0,5391.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,250.0
Vivienda en muestra,266705.0,Urbano,5.0,5391.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,450.0
Vivienda en muestra,266991.0,Urbano,5.0,5391.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,280.0
Vivienda en muestra,267380.0,Urbano,5.0,5391.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,973.06
Vivienda en muestra,268476.0,Urbano,5.0,5391.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,242.92
Vivienda en muestra,270169.0,Urbano,5.0,5423.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,195.0
Vivienda en muestra,270023.0,Urbano,5.0,5423.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,274.65
Vivienda en muestra,270076.0,Urbano,5.0,5423.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,290.63
Vivienda en muestra,269277.0,Urbano,5.0,5423.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,128.96
Vivienda en muestra,270483.0,Urbano,5.0,5423.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,355.83
Vivienda en muestra,269225.0,Urbano,5.0,5423.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,400.0
Vivienda en muestra,270418.0,Urbano,5.0,5423.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,262.5
Vivienda en muestra,269133.0,Urbano,5.0,5423.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,220.0
Vivienda en muestra,269057.0,Urbano,5.0,5423.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,71.4
Vivienda en muestra,268763.0,Urbano,5.0,5423.0,7.0,6071.0,Ilopango,1.0,0.0,San Salvador,7.0,3.0,207.5
Vivienda en muestra,251967.0,Urbano,5.0,5429.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,644.84
Vivienda en muestra,252243.0,Urbano,5.0,5429.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,282.05
Vivienda en muestra,252306.0,Urbano,5.0,5429.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,377.5
Vivienda en muestra,253059.0,Urbano,5.0,5429.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,237.5
Vivienda en muestra,252682.0,Urbano,5.0,5429.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,321.0
Vivienda en muestra,252362.0,Urbano,5.0,5429.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,214.03
Vivienda en muestra,253424.0,Urbano,5.0,5429.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,280.21
Vivienda en muestra,252299.0,Urbano,5.0,5429.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,200.0
Vivienda en muestra,253188.0,Urbano,5.0,5429.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,597.92
Vivienda en muestra,253252.0,Urbano,5.0,5434.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,114.58
Vivienda extra,259017.0,Urbano,5.0,5434.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,216.5
Vivienda en muestra,252619.0,Urbano,5.0,5434.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,440.72
Vivienda en muestra,252405.0,Urbano,5.0,5434.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,299.38
Vivienda en muestra,252625.0,Urbano,5.0,5434.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,168.75
Vivienda en muestra,253044.0,Urbano,5.0,5434.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,335.42
Vivienda en muestra,252541.0,Urbano,5.0,5434.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,84.38
Vivienda en muestra,252434.0,Urbano,5.0,5434.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,183.33
Vivienda en muestra,252807.0,Urbano,5.0,5434.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,210.83
Vivienda en muestra,253524.0,Urbano,5.0,5434.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,225.0
Vivienda en muestra,252379.0,Urbano,5.0,5434.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,43.34
Vivienda en muestra,254428.0,Urbano,5.0,5439.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,553.0
Vivienda en muestra,254298.0,Urbano,5.0,5439.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,348.03
Vivienda en muestra,254928.0,Urbano,5.0,5439.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,328.33
Vivienda en muestra,254982.0,Urbano,5.0,5439.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,126.25
Vivienda en muestra,254085.0,Urbano,5.0,5439.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,762.5
Vivienda en muestra,255123.0,Urbano,5.0,5439.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,250.0
Vivienda en muestra,253711.0,Urbano,5.0,5439.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,189.0
Vivienda en muestra,254888.0,Urbano,5.0,5439.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,91.67
Vivienda en muestra,254399.0,Urbano,5.0,5439.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,204.17
Vivienda en muestra,255700.0,Urbano,5.0,5463.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,467.0
Vivienda en muestra,255766.0,Urbano,5.0,5463.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,256.25
Vivienda en muestra,255478.0,Urbano,5.0,5463.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,385.78
Vivienda en muestra,255942.0,Urbano,5.0,5463.0,8.0,6081.0,Mejicanos,1.0,0.0,San Salvador,8.0,0.0,327.75
